,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time of day,Status-Pickup,Request timestamp Hr,Supply,Demand
3395,3248,City,137.0,Cancelled,2016-07-13 10:17:21,0,Morning,Cancelled-City,10,0,1
3396,3794,City,137.0,Cancelled,2016-07-13 20:54:30,0,Night,Cancelled-City,20,0,1
3397,4834,Airport,137.0,Cancelled,2016-07-14 17:29:15,0,Evening,Cancelled-Airport,17,0,1
3398,5517,City,137.0,Cancelled,2016-07-15 05:11:09,0,Early Morning,Cancelled-City,5,0,1
3399,466,City,138.0,Cancelled,2016-07-11 09:14:00,0,Morning,Cancelled-City,9,0,1
3400,1678,City,138.0,Cancelled,2016-07-12 07:39:00,0,Morning,Cancelled-City,7,0,1
3401,1801,City,138.0,Cancelled,2016-07-12 09:18:00,0,Morning,Cancelled-City,9,0,1
3402,1819,City,138.0,Cancelled,2016-07-12 09:25:00,0,Morning,Cancelled-City,9,0,1
3403,3020,City,138.0,Cancelled,2016-07-13 07:30:26,0,Morning,Cancelled-City,7,0,1
3404,3169,Airport,138.0,Cancelled,2016-07-13 09:13:18,0,Morning,Cancelled-Airport,9,0,1
3405,3495,Airport,138.0,Cancelled,2016-07-13 17:32:32,0,Evening,Cancelled-Airport,17,0,1
3406,4365,City,138.0,Cancelled,2016-07-14 07:28:41,0,Morning,Cancelled-City,7,0,1
3407,4562,City,138.0,Cancelled,2016-07-14 09:48:08,0,Morning,Cancelled-City,9,0,1
3408,1697,City,139.0,Cancelled,2016-07-12 07:59:00,0,Morning,Cancelled-City,7,0,1
3409,1853,City,139.0,Cancelled,2016-07-12 09:51:00,0,Morning,Cancelled-City,9,0,1
3410,2848,City,139.0,Cancelled,2016-07-13 05:36:09,0,Early Morning,Cancelled-City,5,0,1
3411,4327,City,139.0,Cancelled,2016-07-14 07:07:05,0,Morning,Cancelled-City,7,0,1
3412,4345,City,139.0,Cancelled,2016-07-14 07:22:16,0,Morning,Cancelled-City,7,0,1
3413,4802,City,139.0,Cancelled,2016-07-14 17:07:02,0,Evening,Cancelled-City,17,0,1
3414,1955,Airport,140.0,Cancelled,2016-07-12 11:47:00,0,Morning,Cancelled-Airport,11,0,1
3415,3840,Airport,140.0,Cancelled,2016-07-13 21:33:48,0,Night,Cancelled-Airport,21,0,1
3416,4183,City,140.0,Cancelled,2016-07-14 05:20:42,0,Early Morning,Cancelled-City,5,0,1
3417,4465,City,140.0,Cancelled,2016-07-14 08:39:54,0,Morning,Cancelled-City,8,0,1
3418,1795,City,141.0,Cancelled,2016-07-12 09:03:00,0,Morning,Cancelled-City,9,0,1
3419,2049,Airport,141.0,Cancelled,2016-07-12 14:45:00,0,Noon,Cancelled-Airport,14,0,1
3420,2811,City,141.0,Cancelled,2016-07-13 05:05:37,0,Early Morning,Cancelled-City,5,0,1
3421,3171,Airport,141.0,Cancelled,2016-07-13 09:17:54,0,Morning,Cancelled-Airport,9,0,1
3422,4557,City,141.0,Cancelled,2016-07-14 09:42:41,0,Morning,Cancelled-City,9,0,1
3423,5538,City,141.0,Cancelled,2016-07-15 05:28:23,0,Early Morning,Cancelled-City,5,0,1
3424,556,City,142.0,Cancelled,2016-07-11 10:11:00,0,Morning,Cancelled-City,10,0,1
3425,1854,City,142.0,Cancelled,2016-07-12 09:47:00,0,Morning,Cancelled-City,9,0,1
3426,1897,City,142.0,Cancelled,2016-07-12 10:23:00,0,Morning,Cancelled-City,10,0,1
3427,2537,City,142.0,Cancelled,2016-07-12 21:13:00,0,Night,Cancelled-City,21,0,1
3428,3053,City,142.0,Cancelled,2016-07-13 07:44:50,0,Morning,Cancelled-City,7,0,1
3429,3050,City,142.0,Cancelled,2016-07-13 07:48:06,0,Morning,Cancelled-City,7,0,1
3430,3110,City,142.0,Cancelled,2016-07-13 08:34:25,0,Morning,Cancelled-City,8,0,1
3431,5524,City,142.0,Cancelled,2016-07-15 05:13:29,0,Early Morning,Cancelled-City,5,0,1
3432,5714,City,142.0,Cancelled,2016-07-15 07:33:51,0,Morning,Cancelled-City,7,0,1
3433,5783,City,142.0,Cancelled,2016-07-15 08:30:14,0,Morning,Cancelled-City,8,0,1
3434,1982,City,143.0,Cancelled,2016-07-12 12:20:00,0,Noon,Cancelled-City,12,0,1
3435,5251,Airport,143.0,Cancelled,2016-07-14 21:17:51,0,Night,Cancelled-Airport,21,0,1
3436,85,City,144.0,Cancelled,2016-07-11 04:47:00,0,Early Morning,Cancelled-City,4,0,1
3437,459,City,144.0,Cancelled,2016-07-11 09:17:00,0,Morning,Cancelled-City,9,0,1
3438,1507,City,144.0,Cancelled,2016-07-12 05:44:00,0,Early Morning,Cancelled-City,5,0,1
3439,4231,City,144.0,Cancelled,2016-07-14 05:56:33,0,Early Morning,Cancelled-City,5,0,1
3440,4427,City,144.0,Cancelled,2016-07-14 08:22:53,0,Morning,Cancelled-City,8,0,1
3441,5640,City,144.0,Cancelled,2016-07-15 06:42:26,0,Early Morning,Cancelled-City,6,0,1
3442,317,City,145.0,Cancelled,2016-07-11 07:29:00,0,Morning,Cancelled-City,7,0,1
3443,5581,City,145.0,Cancelled,2016-07-15 05:53:49,0,Early Morning,Cancelled-City,5,0,1
3444,6288,City,145.0,Cancelled,2016-07-15 18:17:50,0,Evening,Cancelled-City,18,0,1
3445,1267,City,146.0,Cancelled,2016-07-11 22:01:00,0,Night,Cancelled-City,22,0,1
3446,2026,Airport,146.0,Cancelled,2016-07-12 14:00:00,0,Noon,Cancelled-Airport,14,0,1
3447,2150,City,146.0,Cancelled,2016-07-12 17:16:00,0,Evening,Cancelled-City,17,0,1
3448,2389,City,146.0,Cancelled,2016-07-12 19:52:00,0,Evening,Cancelled-City,19,0,1
3449,954,Airport,147.0,Cancelled,2016-07-11 18:35:00,0,Evening,Cancelled-Airport,18,0,1
3450,2795,City,147.0,Cancelled,2016-07-13 04:55:29,0,Early Morning,Cancelled-City,4,0,1
3451,4184,City,147.0,Cancelled,2016-07-14 05:19:07,0,Early Morning,Cancelled-City,5,0,1
3452,4563,City,147.0,Cancelled,2016-07-14 09:46:31,0,Morning,Cancelled-City,9,0,1
3453,774,Airport,148.0,Cancelled,2016-07-11 16:28:00,0,Evening,Cancelled-Airport,16,0,1
3454,2777,City,148.0,Cancelled,2016-07-13 04:43:35,0,Early Morning,Cancelled-City,4,0,1
3455,2891,City,148.0,Cancelled,2016-07-13 05:52:52,0,Early Morning,Cancelled-City,5,0,1
3456,6377,City,148.0,Cancelled,2016-07-15 19:14:38,0,Evening,Cancelled-City,19,0,1
3457,1561,City,149.0,Cancelled,2016-07-12 06:14:00,0,Early Morning,Cancelled-City,6,0,1
3458,1888,City,149.0,Cancelled,2016-07-12 10:12:00,0,Morning,Cancelled-City,10,0,1
3459,4192,City,149.0,Cancelled,2016-07-14 05:25:52,0,Early Morning,Cancelled-City,5,0,1
3460,4455,City,149.0,Cancelled,2016-07-14 08:33:35,0,Morning,Cancelled-City,8,0,1
3461,4527,City,149.0,Cancelled,2016-07-14 09:27:26,0,Morning,Cancelled-City,9,0,1
3462,4575,City,149.0,Cancelled,2016-07-14 09:54:33,0,Morning,Cancelled-City,9,0,1
3463,1116,Airport,150.0,Cancelled,2016-07-11 20:25:00,0,Night,Cancelled-Airport,20,0,1
3464,3061,City,150.0,Cancelled,2016-07-13 07:53:01,0,Morning,Cancelled-City,7,0,1
3465,4431,City,150.0,Cancelled,2016-07-14 08:23:45,0,Morning,Cancelled-City,8,0,1
3466,227,Airport,151.0,Cancelled,2016-07-11 06:20:00,0,Early Morning,Cancelled-Airport,6,0,1
3467,1434,City,151.0,Cancelled,2016-07-12 04:43:00,0,Early Morning,Cancelled-City,4,0,1
3468,3040,City,151.0,Cancelled,2016-07-13 07:41:31,0,Morning,Cancelled-City,7,0,1
3469,4366,City,152.0,Cancelled,2016-07-14 07:29:14,0,Morning,Cancelled-City,7,0,1
3470,4594,City,152.0,Cancelled,2016-07-14 10:07:14,0,Morning,Cancelled-City,10,0,1
3471,358,City,153.0,Cancelled,2016-07-11 08:00:00,0,Morning,Cancelled-City,8,0,1
3472,865,Airport,153.0,Cancelled,2016-07-11 17:58:00,0,Evening,Cancelled-Airport,17,0,1
3473,4822,Airport,153.0,Cancelled,2016-07-14 17:20:42,0,Evening,Cancelled-Airport,17,0,1
3474,5290,Airport,153.0,Cancelled,2016-07-14 21:50:06,0,Night,Cancelled-Airport,21,0,1
3475,1202,Airport,154.0,Cancelled,2016-07-11 21:20:00,0,Night,Cancelled-Airport,21,0,1
3476,2840,City,154.0,Cancelled,2016-07-13 05:26:10,0,Early Morning,Cancelled-City,5,0,1
3477,5642,City,154.0,Cancelled,2016-07-15 06:51:43,0,Early Morning,Cancelled-City,6,0,1
3478,5788,City,154.0,Cancelled,2016-07-15 08:32:01,0,Morning,Cancelled-City,8,0,1
3479,5792,City,154.0,Cancelled,2016-07-15 08:38:12,0,Morning,Cancelled-City,8,0,1
3480,1172,Airport,155.0,Cancelled,2016-07-11 20:49:00,0,Night,Cancelled-Airport,20,0,1
3481,5860,City,155.0,Cancelled,2016-07-15 09:13:49,0,Morning,Cancelled-City,9,0,1
3482,1245,Airport,156.0,Cancelled,2016-07-11 21:41:00,0,Night,Cancelled-Airport,21,0,1
3483,1544,City,157.0,Cancelled,2016-07-12 06:04:00,0,Early Morning,Cancelled-City,6,0,1
3484,4287,City,157.0,Cancelled,2016-07-14 06:33:14,0,Early Morning,Cancelled-City,6,0,1
3485,4308,City,157.0,Cancelled,2016-07-14 06:48:59,0,Early Morning,Cancelled-City,6,0,1
3486,5577,City,157.0,Cancelled,2016-07-15 05:55:28,0,Early Morning,Cancelled-City,5,0,1
3487,5760,City,157.0,Cancelled,2016-07-15 08:14:30,0,Morning,Cancelled-City,8,0,1
3488,5855,City,157.0,Cancelled,2016-07-15 09:06:46,0,Morning,Cancelled-City,9,0,1
3489,76,City,158.0,Cancelled,2016-07-11 04:45:00,0,Early Morning,Cancelled-City,4,0,1
3490,366,City,158.0,Cancelled,2016-07-11 08:04:00,0,Morning,Cancelled-City,8,0,1
3491,371,City,158.0,Cancelled,2016-07-11 08:07:00,0,Morning,Cancelled-City,8,0,1
3492,3564,Airport,158.0,Cancelled,2016-07-13 18:18:27,0,Evening,Cancelled-Airport,18,0,1
3493,181,City,159.0,Cancelled,2016-07-11 05:46:00,0,Early Morning,Cancelled-City,5,0,1
3494,1503,City,159.0,Cancelled,2016-07-12 05:39:00,0,Early Morning,Cancelled-City,5,0,1
3495,1863,City,159.0,Cancelled,2016-07-12 09:55:00,0,Morning,Cancelled-City,9,0,1
3496,175,City,160.0,Cancelled,2016-07-11 05:45:00,0,Early Morning,Cancelled-City,5,0,1
3497,1749,City,160.0,Cancelled,2016-07-12 08:33:00,0,Morning,Cancelled-City,8,0,1
3498,2781,City,160.0,Cancelled,2016-07-13 04:42:20,0,Early Morning,Cancelled-City,4,0,1
3499,319,City,161.0,Cancelled,2016-07-11 07:33:00,0,Morning,Cancelled-City,7,0,1
3500,439,City,161.0,Cancelled,2016-07-11 08:55:00,0,Morning,Cancelled-City,8,0,1
3501,4201,City,162.0,Cancelled,2016-07-14 05:32:02,0,Early Morning,Cancelled-City,5,0,1
3502,736,City,163.0,Cancelled,2016-07-11 15:27:00,0,Noon,Cancelled-City,15,0,1
3503,929,Airport,163.0,Cancelled,2016-07-11 18:24:00,0,Evening,Cancelled-Airport,18,0,1
3504,1793,City,163.0,Cancelled,2016-07-12 09:13:00,0,Morning,Cancelled-City,9,0,1
3505,5926,City,163.0,Cancelled,2016-07-15 10:05:36,0,Morning,Cancelled-City,10,0,1
3506,345,City,164.0,Cancelled,2016-07-11 07:52:00,0,Morning,Cancelled-City,7,0,1
3507,1051,Airport,164.0,Cancelled,2016-07-11 19:44:00,0,Evening,Cancelled-Airport,19,0,1
3508,3213,City,164.0,Cancelled,2016-07-13 09:44:32,0,Morning,Cancelled-City,9,0,1
3509,3841,Airport,164.0,Cancelled,2016-07-13 21:33:23,0,Night,Cancelled-Airport,21,0,1
3510,4168,City,164.0,Cancelled,2016-07-14 05:05:31,0,Early Morning,Cancelled-City,5,0,1
3511,4657,Airport,164.0,Cancelled,2016-07-14 12:00:32,0,Noon,Cancelled-Airport,12,0,1
3512,5272,City,164.0,Cancelled,2016-07-14 21:30:10,0,Night,Cancelled-City,21,0,1
3513,5765,City,164.0,Cancelled,2016-07-15 08:18:13,0,Morning,Cancelled-City,8,0,1
3514,261,City,165.0,Cancelled,2016-07-11 06:42:00,0,Early Morning,Cancelled-City,6,0,1
3515,525,City,165.0,Cancelled,2016-07-11 09:52:00,0,Morning,Cancelled-City,9,0,1
3516,1500,City,165.0,Cancelled,2016-07-12 05:32:00,0,Early Morning,Cancelled-City,5,0,1
3517,1640,City,165.0,Cancelled,2016-07-12 07:18:00,0,Morning,Cancelled-City,7,0,1
3518,2885,City,165.0,Cancelled,2016-07-13 05:54:55,0,Early Morning,Cancelled-City,5,0,1
3519,4386,City,165.0,Cancelled,2016-07-14 07:48:25,0,Morning,Cancelled-City,7,0,1
3520,1190,Airport,166.0,Cancelled,2016-07-11 21:13:00,0,Night,Cancelled-Airport,21,0,1
3521,1549,City,166.0,Cancelled,2016-07-12 06:02:00,0,Early Morning,Cancelled-City,6,0,1
3522,2834,City,166.0,Cancelled,2016-07-13 05:22:30,0,Early Morning,Cancelled-City,5,0,1
3523,2862,City,166.0,Cancelled,2016-07-13 05:41:33,0,Early Morning,Cancelled-City,5,0,1
3524,3054,City,166.0,Cancelled,2016-07-13 07:48:31,0,Morning,Cancelled-City,7,0,1
3525,3405,Airport,166.0,Cancelled,2016-07-13 15:13:47,0,Noon,Cancelled-Airport,15,0,1
3526,4153,City,166.0,Cancelled,2016-07-14 04:59:16,0,Early Morning,Cancelled-City,4,0,1
3527,5424,City,166.0,Cancelled,2016-07-15 02:13:08,0,Midnight,Cancelled-City,2,0,1
3528,6561,Airport,166.0,Cancelled,2016-07-15 21:08:41,0,Night,Cancelled-Airport,21,0,1
3529,1623,City,167.0,Cancelled,2016-07-12 06:58:00,0,Early Morning,Cancelled-City,6,0,1
3530,2061,City,167.0,Cancelled,2016-07-12 15:05:00,0,Noon,Cancelled-City,15,0,1
3531,3183,City,167.0,Cancelled,2016-07-13 09:20:52,0,Morning,Cancelled-City,9,0,1
3532,240,City,168.0,Cancelled,2016-07-11 06:29:00,0,Early Morning,Cancelled-City,6,0,1
3533,1011,Airport,168.0,Cancelled,2016-07-11 19:08:00,0,Evening,Cancelled-Airport,19,0,1
3534,1755,City,168.0,Cancelled,2016-07-12 08:40:00,0,Morning,Cancelled-City,8,0,1
3535,1893,City,168.0,Cancelled,2016-07-12 10:17:00,0,Morning,Cancelled-City,10,0,1
3536,177,City,169.0,Cancelled,2016-07-11 05:48:00,0,Early Morning,Cancelled-City,5,0,1
3537,1162,Airport,169.0,Cancelled,2016-07-11 20:43:00,0,Night,Cancelled-Airport,20,0,1
3538,1456,City,169.0,Cancelled,2016-07-12 04:56:00,0,Early Morning,Cancelled-City,4,0,1
3539,1472,City,169.0,Cancelled,2016-07-12 05:08:00,0,Early Morning,Cancelled-City,5,0,1
3540,3024,City,169.0,Cancelled,2016-07-13 07:32:06,0,Morning,Cancelled-City,7,0,1
3541,903,City,170.0,Cancelled,2016-07-11 18:14:00,0,Evening,Cancelled-City,18,0,1
3542,1969,Airport,170.0,Cancelled,2016-07-12 12:07:00,0,Noon,Cancelled-Airport,12,0,1
3543,3457,Airport,170.0,Cancelled,2016-07-13 17:00:06,0,Evening,Cancelled-Airport,17,0,1
3544,4567,City,170.0,Cancelled,2016-07-14 09:46:31,0,Morning,Cancelled-City,9,0,1
3545,4696,Airport,170.0,Cancelled,2016-07-14 13:05:58,0,Noon,Cancelled-Airport,13,0,1
3546,4695,City,170.0,Cancelled,2016-07-14 13:10:50,0,Noon,Cancelled-City,13,0,1
3547,77,City,171.0,Cancelled,2016-07-11 04:46:00,0,Early Morning,Cancelled-City,4,0,1
3548,3118,City,171.0,Cancelled,2016-07-13 08:38:14,0,Morning,Cancelled-City,8,0,1
3549,3329,Airport,171.0,Cancelled,2016-07-13 12:24:55,0,Noon,Cancelled-Airport,12,0,1
3550,4403,City,171.0,Cancelled,2016-07-14 08:01:10,0,Morning,Cancelled-City,8,0,1
3551,4406,City,171.0,Cancelled,2016-07-14 08:02:38,0,Morning,Cancelled-City,8,0,1
3552,1828,City,172.0,Cancelled,2016-07-12 09:33:00,0,Morning,Cancelled-City,9,0,1
3553,3084,City,172.0,Cancelled,2016-07-13 08:12:16,0,Morning,Cancelled-City,8,0,1
3554,3890,Airport,172.0,Cancelled,2016-07-13 22:01:58,0,Night,Cancelled-Airport,22,0,1
3555,4410,City,172.0,Cancelled,2016-07-14 08:06:48,0,Morning,Cancelled-City,8,0,1
3556,127,City,173.0,Cancelled,2016-07-11 05:10:00,0,Early Morning,Cancelled-City,5,0,1
3557,3355,Airport,173.0,Cancelled,2016-07-13 13:26:29,0,Noon,Cancelled-Airport,13,0,1
3558,86,City,174.0,Cancelled,2016-07-11 04:51:00,0,Early Morning,Cancelled-City,4,0,1
3559,550,City,174.0,Cancelled,2016-07-11 10:04:00,0,Morning,Cancelled-City,10,0,1
3560,2275,City,175.0,Cancelled,2016-07-12 18:34:00,0,Evening,Cancelled-City,18,0,1
3561,4399,City,175.0,Cancelled,2016-07-14 08:02:44,0,Morning,Cancelled-City,8,0,1
3562,5598,City,175.0,Cancelled,2016-07-15 06:13:51,0,Early Morning,Cancelled-City,6,0,1
3563,293,City,176.0,Cancelled,2016-07-11 07:07:00,0,Morning,Cancelled-City,7,0,1
3564,355,City,176.0,Cancelled,2016-07-11 07:54:00,0,Morning,Cancelled-City,7,0,1
3565,683,Airport,176.0,Cancelled,2016-07-11 13:40:00,0,Noon,Cancelled-Airport,13,0,1
3566,1490,City,176.0,Cancelled,2016-07-12 05:21:00,0,Early Morning,Cancelled-City,5,0,1
3567,1796,City,176.0,Cancelled,2016-07-12 09:06:00,0,Morning,Cancelled-City,9,0,1
3568,4529,City,176.0,Cancelled,2016-07-14 09:30:05,0,Morning,Cancelled-City,9,0,1
3569,4536,City,176.0,Cancelled,2016-07-14 09:39:29,0,Morning,Cancelled-City,9,0,1
3570,433,City,177.0,Cancelled,2016-07-11 08:57:00,0,Morning,Cancelled-City,8,0,1
3571,1607,City,177.0,Cancelled,2016-07-12 06:41:00,0,Early Morning,Cancelled-City,6,0,1
3572,3189,City,177.0,Cancelled,2016-07-13 09:32:49,0,Morning,Cancelled-City,9,0,1
3573,4128,City,177.0,Cancelled,2016-07-14 04:42:38,0,Early Morning,Cancelled-City,4,0,1
3574,4197,City,177.0,Cancelled,2016-07-14 05:27:13,0,Early Morning,Cancelled-City,5,0,1
3575,4524,City,177.0,Cancelled,2016-07-14 09:26:12,0,Morning,Cancelled-City,9,0,1
3576,5871,City,177.0,Cancelled,2016-07-15 09:23:40,0,Morning,Cancelled-City,9,0,1
3577,5912,City,177.0,Cancelled,2016-07-15 10:00:48,0,Morning,Cancelled-City,10,0,1
3578,2466,Airport,178.0,Cancelled,2016-07-12 20:34:00,0,Night,Cancelled-Airport,20,0,1
3579,2886,City,178.0,Cancelled,2016-07-13 06:01:35,0,Early Morning,Cancelled-City,6,0,1
3580,5225,City,178.0,Cancelled,2016-07-14 21:06:59,0,Night,Cancelled-City,21,0,1
3581,6505,City,178.0,Cancelled,2016-07-15 20:35:06,0,Night,Cancelled-City,20,0,1
3582,2785,City,179.0,Cancelled,2016-07-13 04:50:41,0,Early Morning,Cancelled-City,4,0,1
3583,2806,City,179.0,Cancelled,2016-07-13 05:00:10,0,Early Morning,Cancelled-City,5,0,1
3584,4459,City,179.0,Cancelled,2016-07-14 08:37:33,0,Morning,Cancelled-City,8,0,1
3585,5653,City,179.0,Cancelled,2016-07-15 06:58:27,0,Early Morning,Cancelled-City,6,0,1
3586,1650,City,180.0,Cancelled,2016-07-12 07:14:00,0,Morning,Cancelled-City,7,0,1
3587,3745,Airport,180.0,Cancelled,2016-07-13 20:27:16,0,Night,Cancelled-Airport,20,0,1
3588,4796,Airport,180.0,Cancelled,2016-07-14 16:54:50,0,Evening,Cancelled-Airport,16,0,1
3589,2119,City,181.0,Cancelled,2016-07-12 16:41:00,0,Evening,Cancelled-City,16,0,1
3590,3013,City,181.0,Cancelled,2016-07-13 07:31:04,0,Morning,Cancelled-City,7,0,1
3591,3126,City,181.0,Cancelled,2016-07-13 08:43:17,0,Morning,Cancelled-City,8,0,1
3592,4235,City,181.0,Cancelled,2016-07-14 05:51:55,0,Early Morning,Cancelled-City,5,0,1
3593,105,City,182.0,Cancelled,2016-07-11 04:58:00,0,Early Morning,Cancelled-City,4,0,1
3594,1747,City,182.0,Cancelled,2016-07-12 08:27:00,0,Morning,Cancelled-City,8,0,1
3595,4134,City,182.0,Cancelled,2016-07-14 04:45:23,0,Early Morning,Cancelled-City,4,0,1
3596,217,City,183.0,Cancelled,2016-07-11 06:12:00,0,Early Morning,Cancelled-City,6,0,1
3597,4478,City,183.0,Cancelled,2016-07-14 08:44:58,0,Morning,Cancelled-City,8,0,1
3598,5248,City,183.0,Cancelled,2016-07-14 21:18:23,0,Night,Cancelled-City,21,0,1
3599,6032,Airport,183.0,Cancelled,2016-07-15 13:00:41,0,Noon,Cancelled-Airport,13,0,1
3600,4206,City,184.0,Cancelled,2016-07-14 05:34:56,0,Early Morning,Cancelled-City,5,0,1
3601,4387,City,184.0,Cancelled,2016-07-14 07:54:18,0,Morning,Cancelled-City,7,0,1
3602,113,City,185.0,Cancelled,2016-07-11 05:09:00,0,Early Morning,Cancelled-City,5,0,1
3603,1558,City,185.0,Cancelled,2016-07-12 06:13:00,0,Early Morning,Cancelled-City,6,0,1
3604,2180,Airport,185.0,Cancelled,2016-07-12 17:42:00,0,Evening,Cancelled-Airport,17,0,1
3605,3661,Airport,185.0,Cancelled,2016-07-13 19:28:43,0,Evening,Cancelled-Airport,19,0,1
3606,378,City,186.0,Cancelled,2016-07-11 08:08:00,0,Morning,Cancelled-City,8,0,1
3607,790,Airport,186.0,Cancelled,2016-07-11 16:56:00,0,Evening,Cancelled-Airport,16,0,1
3608,1700,City,186.0,Cancelled,2016-07-12 07:58:00,0,Morning,Cancelled-City,7,0,1
3609,3788,Airport,186.0,Cancelled,2016-07-13 20:50:21,0,Night,Cancelled-Airport,20,0,1
3610,480,City,187.0,Cancelled,2016-07-11 09:26:00,0,Morning,Cancelled-City,9,0,1
3611,1632,City,187.0,Cancelled,2016-07-12 07:06:00,0,Morning,Cancelled-City,7,0,1
3612,3101,City,187.0,Cancelled,2016-07-13 08:28:00,0,Morning,Cancelled-City,8,0,1
3613,5706,City,187.0,Cancelled,2016-07-15 07:38:04,0,Morning,Cancelled-City,7,0,1
3614,5772,City,188.0,Cancelled,2016-07-15 08:22:59,0,Morning,Cancelled-City,8,0,1
3615,129,City,189.0,Cancelled,2016-07-11 05:10:00,0,Early Morning,Cancelled-City,5,0,1
3616,3119,City,189.0,Cancelled,2016-07-13 08:35:33,0,Morning,Cancelled-City,8,0,1
3617,3228,City,189.0,Cancelled,2016-07-13 09:58:28,0,Morning,Cancelled-City,9,0,1
3618,1569,City,190.0,Cancelled,2016-07-12 06:21:00,0,Early Morning,Cancelled-City,6,0,1
3619,1820,City,190.0,Cancelled,2016-07-12 09:24:00,0,Morning,Cancelled-City,9,0,1
3620,1840,City,190.0,Cancelled,2016-07-12 09:37:00,0,Morning,Cancelled-City,9,0,1
3621,4323,City,190.0,Cancelled,2016-07-14 07:00:12,0,Morning,Cancelled-City,7,0,1
3622,4346,City,190.0,Cancelled,2016-07-14 07:21:06,0,Morning,Cancelled-City,7,0,1
3623,5785,City,190.0,Cancelled,2016-07-15 08:32:49,0,Morning,Cancelled-City,8,0,1
3624,6400,City,190.0,Cancelled,2016-07-15 19:18:51,0,Evening,Cancelled-City,19,0,1
3625,224,City,191.0,Cancelled,2016-07-11 06:17:00,0,Early Morning,Cancelled-City,6,0,1
3626,5913,City,191.0,Cancelled,2016-07-15 09:58:51,0,Morning,Cancelled-City,9,0,1
3627,1833,City,192.0,Cancelled,2016-07-12 09:34:00,0,Morning,Cancelled-City,9,0,1
3628,2902,City,192.0,Cancelled,2016-07-13 05:59:39,0,Early Morning,Cancelled-City,5,0,1
3629,4239,City,192.0,Cancelled,2016-07-14 05:56:04,0,Early Morning,Cancelled-City,5,0,1
3630,265,City,193.0,Cancelled,2016-07-11 06:47:00,0,Early Morning,Cancelled-City,6,0,1
3631,833,Airport,193.0,Cancelled,2016-07-11 17:37:00,0,Evening,Cancelled-Airport,17,0,1
3632,3249,City,193.0,Cancelled,2016-07-13 10:13:59,0,Morning,Cancelled-City,10,0,1
3633,4226,City,193.0,Cancelled,2016-07-14 05:46:51,0,Early Morning,Cancelled-City,5,0,1
3634,5867,City,193.0,Cancelled,2016-07-15 09:19:33,0,Morning,Cancelled-City,9,0,1
3635,684,City,194.0,Cancelled,2016-07-11 13:32:00,0,Noon,Cancelled-City,13,0,1
3636,718,City,194.0,Cancelled,2016-07-11 14:51:00,0,Noon,Cancelled-City,14,0,1
3637,4145,City,194.0,Cancelled,2016-07-14 04:56:49,0,Early Morning,Cancelled-City,4,0,1
3638,5489,City,194.0,Cancelled,2016-07-15 04:52:39,0,Early Morning,Cancelled-City,4,0,1
3639,5651,City,194.0,Cancelled,2016-07-15 07:00:08,0,Morning,Cancelled-City,7,0,1
3640,290,City,195.0,Cancelled,2016-07-11 07:13:00,0,Morning,Cancelled-City,7,0,1
3641,1030,Airport,195.0,Cancelled,2016-07-11 19:14:00,0,Evening,Cancelled-Airport,19,0,1
3642,3062,City,195.0,Cancelled,2016-07-13 07:50:36,0,Morning,Cancelled-City,7,0,1
3643,5635,City,195.0,Cancelled,2016-07-15 06:43:04,0,Early Morning,Cancelled-City,6,0,1
3644,5828,City,195.0,Cancelled,2016-07-15 09:00:06,0,Morning,Cancelled-City,9,0,1
3645,2823,City,196.0,Cancelled,2016-07-13 05:15:44,0,Early Morning,Cancelled-City,5,0,1
3646,4558,City,196.0,Cancelled,2016-07-14 09:51:06,0,Morning,Cancelled-City,9,0,1
3647,5494,City,196.0,Cancelled,2016-07-15 04:56:11,0,Early Morning,Cancelled-City,4,0,1
3648,5501,City,196.0,Cancelled,2016-07-15 05:07:36,0,Early Morning,Cancelled-City,5,0,1
3649,526,City,197.0,Cancelled,2016-07-11 09:46:00,0,Morning,Cancelled-City,9,0,1
3650,1887,City,197.0,Cancelled,2016-07-12 10:08:00,0,Morning,Cancelled-City,10,0,1
3651,2944,City,197.0,Cancelled,2016-07-13 06:33:43,0,Early Morning,Cancelled-City,6,0,1
3652,4413,City,197.0,Cancelled,2016-07-14 08:07:44,0,Morning,Cancelled-City,8,0,1
3653,4420,City,197.0,Cancelled,2016-07-14 08:13:50,0,Morning,Cancelled-City,8,0,1
3654,5486,City,197.0,Cancelled,2016-07-15 04:51:17,0,Early Morning,Cancelled-City,4,0,1
3655,6010,City,197.0,Cancelled,2016-07-15 12:25:21,0,Noon,Cancelled-City,12,0,1
3656,277,City,198.0,Cancelled,2016-07-11 06:59:00,0,Early Morning,Cancelled-City,6,0,1
3657,2148,City,198.0,Cancelled,2016-07-12 17:22:00,0,Evening,Cancelled-City,17,0,1
3658,2802,City,198.0,Cancelled,2016-07-13 04:51:42,0,Early Morning,Cancelled-City,4,0,1
3659,4445,City,198.0,Cancelled,2016-07-14 08:36:44,0,Morning,Cancelled-City,8,0,1
3660,546,City,199.0,Cancelled,2016-07-11 10:04:00,0,Morning,Cancelled-City,10,0,1
3661,1115,Airport,199.0,Cancelled,2016-07-11 20:23:00,0,Night,Cancelled-Airport,20,0,1
